epoch,train_loss,val_loss,lr,seed
0,0.7589976764038989,1.9042154550552368,5.9999999999999995e-05,42
1,0.6758334738643546,1.7842363119125366,0.00011999999999999999,42
2,0.5756195258153113,1.5816339254379272,0.00017999999999999998,42
3,0.4476741677836368,1.2540744543075562,0.00023999999999999998,42
4,0.26949635285295936,0.7422647476196289,0.0003,42
5,0.16361995325668863,0.46013328433036804,0.0003,42
6,0.11865523084998131,0.35154619812965393,0.0002997069691715983,42
7,0.11147875485843733,0.32445645332336426,0.00029882903314519993,42
8,0.10382286870950147,0.33473333716392517,0.00029736965673321026,42
9,0.10025166450558524,0.3262269198894501,0.0002953345994276017,42
10,0.08955495157524158,0.3066389262676239,0.00029273189266983027,42
11,0.0884862817627819,0.3067907392978668,0.0002895718081544053,42
12,0.07341623080796317,0.3310178220272064,0.00028586681729120386,42
13,0.0743615630229837,0.29399076104164124,0.0002816315419865137,42
14,0.06881379625318866,0.3059178292751312,0.0002768826969370492,42
15,0.058482117558780466,0.29621806740760803,0.00027163902366467965,42
16,0.0771534892387296,0.2764878273010254,0.0002659212165522047,42
17,0.06330587523744295,0.30339738726615906,0.0002597518411720796,42
18,0.06661262272514011,0.3116534352302551,0.0002531552452304103,42
19,0.06861661869640413,0.30629831552505493,0.0002461574624776804,42
20,0.06659263764557086,0.3259238600730896,0.00023878610996543224,42
21,0.05705541514448429,0.26611244678497314,0.00023107027905438094,42
22,0.07125887559040596,0.30809783935546875,0.00022304042060410467,42
23,0.0643425906861299,0.30759960412979126,0.00021472822479741324,42
24,0.06350007035622471,0.28253883123397827,0.00020616649607367466,42
25,0.06092024687677622,0.31345537304878235,0.00019738902366467966,42
26,0.057291360326895586,0.2895635664463043,0.00018843044824398087,42
27,0.05345443170517683,0.30891546607017517,0.0001793261252159801,42
28,0.06381480631075408,0.2991984784603119,0.00017011198518429918,42
29,0.06442230692329376,0.2970217764377594,0.00016082439215010303,42
30,0.060583595284505895,0.3116878271102905,0.00015149999999999997,42
31,0.05369396260204284,0.3057171702384949,0.00014217560784989694,42
32,0.05442972633203393,0.3092152178287506,0.0001328880148157008,42
33,0.054335100429230614,0.3099462687969208,0.0001236738747840199,42
34,0.04384480997625934,0.31132200360298157,0.00011456955175601904,42
35,0.05271305241867116,0.2944779694080353,0.00010561097633532034,42
36,0.061846601384642874,0.29468274116516113,9.683350392632535e-05,42
37,0.05455913426550595,0.3125382363796234,8.82717752025867e-05,42
38,0.047633398912454904,0.3013688027858734,7.995957939589525e-05,42
39,0.05410072653505363,0.30220353603363037,7.192972094561895e-05,42
40,0.04061995696668562,0.29225030541419983,6.421389003456775e-05,42
41,0.051194379743384685,0.29474565386772156,5.6842537522319565e-05,42
42,0.047743039254687335,0.3032410740852356,4.9844754769589716e-05,42
43,0.05627848024136926,0.3144945204257965,4.324815882792041e-05,42
44,0.05068281954644542,0.314644992351532,3.7078783447795306e-05,42
45,0.045104464712111575,0.31373414397239685,3.1360976335320314e-05,42
46,0.053461618574434204,0.3129512071609497,2.611730306295079e-05,42
47,0.04740861205286101,0.31143829226493835,2.1368458013486254e-05,42
48,0.04775296181048218,0.31353870034217834,1.713318270879612e-05,42
49,0.05910827312618494,0.3102208971977234,1.3428191845594673e-05,42
50,0.04884642396906489,0.3076288104057312,1.0268107330169699e-05,42
51,0.045941056879727465,0.3058987259864807,7.6654005723983e-06,42
52,0.047968485245579166,0.30595749616622925,5.630343266789724e-06,42
53,0.05293135126856597,0.3063027858734131,4.170966854800051e-06,42
54,0.05174929121705262,0.30678731203079224,3.2930308284016733e-06,42
55,0.05354862711637428,0.3205071985721588,0.0003,42
56,0.04816589587809224,0.31735846400260925,0.00029992672421431113,42
57,0.04354892009379048,0.30322685837745667,0.0002997069691715983,42
58,0.04334883065894246,0.35883140563964844,0.00029934095174355733,42
59,0.05076909763738513,0.32192566990852356,0.00029882903314519993,42
60,0.04456895143773995,0.3262884318828583,0.0002981717185783779,42
61,0.0437290911121588,0.3651820123195648,0.00029736965673321026,42
62,0.05239793648453135,0.3407915532588959,0.00029642363914790396,42
63,0.046667015498602075,0.3277973234653473,0.0002953345994276017,42
64,0.04272113208609976,0.3769550025463104,0.00029410361232302604,42
65,0.040507851217530276,0.32257622480392456,0.00029273189266983027,42
66,0.04654539675500832,0.31759801506996155,0.00029122079418970247,42
67,0.045994022199393886,0.3905910551548004,0.0002895718081544053,42
68,0.04199737222178986,0.33958399295806885,0.00028778656191407115,42
69,0.03992338591304265,0.341264009475708,0.00028586681729120386,42
70,0.054253388735416685,0.3407543897628784,0.0002838144688419726,42
71,0.03686330570398193,0.37113285064697266,0.0002816315419865137,42
0,0.78071959081449,2.0115935802459717,5.9999999999999995e-05,2024
1,0.7318853881014021,1.9485774040222168,0.00011999999999999999,2024
2,0.6415829078147286,1.807794213294983,0.00017999999999999998,2024
3,0.5485271050741798,1.507665991783142,0.00023999999999999998,2024
4,0.41310510549106094,0.9797840714454651,0.0003,2024
5,0.28062512255028677,0.5683503746986389,0.0003,2024
6,0.19197407188384155,0.3959425687789917,0.0002997069691715983,2024
7,0.14873875932473885,0.27998653054237366,0.00029882903314519993,2024
8,0.12826570848885335,0.278909295797348,0.00029736965673321026,2024
9,0.11707282036935028,0.25266310572624207,0.0002953345994276017,2024
10,0.10132424837272418,0.24957753717899323,0.00029273189266983027,2024
11,0.08976617911340375,0.23427444696426392,0.0002895718081544053,2024
12,0.08953984586620017,0.22507190704345703,0.00028586681729120386,2024
13,0.0791701632306764,0.24817490577697754,0.0002816315419865137,2024
14,0.07526519463250511,0.256352037191391,0.0002768826969370492,2024
15,0.06460469191599834,0.24565951526165009,0.00027163902366467965,2024
16,0.07758388369295158,0.23201997578144073,0.0002659212165522047,2024
17,0.07554827341319699,0.25188156962394714,0.0002597518411720796,2024
18,0.071428811961883,0.2746967077255249,0.0002531552452304103,2024
19,0.06324452647057019,0.27746936678886414,0.0002461574624776804,2024
20,0.06561650845565294,0.28493285179138184,0.00023878610996543224,2024
21,0.05971994907840302,0.2713933289051056,0.00023107027905438094,2024
22,0.07008539238258411,0.2998337745666504,0.00022304042060410467,2024
23,0.059823609545434774,0.29278841614723206,0.00021472822479741324,2024
24,0.05234644907575689,0.3025627136230469,0.00020616649607367466,2024
25,0.05276415271586493,0.2801454961299896,0.00019738902366467966,2024
26,0.056083496414909235,0.27489784359931946,0.00018843044824398087,2024
27,0.0553567647737892,0.25589025020599365,0.0001793261252159801,2024
28,0.07018207101837586,0.27819299697875977,0.00017011198518429918,2024
29,0.05342909698619654,0.26682424545288086,0.00016082439215010303,2024
30,0.05596086252970915,0.27474546432495117,0.00015149999999999997,2024
31,0.05472837663010547,0.30887776613235474,0.00014217560784989694,2024
32,0.06328696105629206,0.2883089780807495,0.0001328880148157008,2024
33,0.055754432136094885,0.2646092176437378,0.0001236738747840199,2024
34,0.046249737717995516,0.28081366419792175,0.00011456955175601904,2024
35,0.05283800010128241,0.28892460465431213,0.00010561097633532034,2024
36,0.04786611635139898,0.3041251599788666,9.683350392632535e-05,2024
37,0.050113255084541286,0.30725377798080444,8.82717752025867e-05,2024
38,0.05076980948644249,0.2937629222869873,7.995957939589525e-05,2024
39,0.05285398426808809,0.29385611414909363,7.192972094561895e-05,2024
40,0.0564807068899666,0.2955029010772705,6.421389003456775e-05,2024
41,0.049803115697087424,0.2984361946582794,5.6842537522319565e-05,2024
42,0.038395726465080916,0.29357028007507324,4.9844754769589716e-05,2024
43,0.049364301523095684,0.2944008409976959,4.324815882792041e-05,2024
44,0.05647358786020624,0.2958754003047943,3.7078783447795306e-05,2024
45,0.04750930625749262,0.2894813120365143,3.1360976335320314e-05,2024
46,0.0464991917588601,0.28976479172706604,2.611730306295079e-05,2024
47,0.05289461228408312,0.28816497325897217,2.1368458013486254e-05,2024
48,0.04414987701334452,0.2874436378479004,1.713318270879612e-05,2024
49,0.04614375811070204,0.28617289662361145,1.3428191845594673e-05,2024
50,0.05865538948656697,0.2865658402442932,1.0268107330169699e-05,2024
51,0.049456504908831495,0.2854112386703491,7.6654005723983e-06,2024
52,0.04787502315287527,0.28579720854759216,5.630343266789724e-06,2024
53,0.05239250692293832,0.2856379449367523,4.170966854800051e-06,2024
54,0.05041205387954649,0.2852763831615448,3.2930308284016733e-06,2024
55,0.04881371528302368,0.29775604605674744,0.0003,2024
56,0.04725000311277414,0.29996389150619507,0.00029992672421431113,2024
57,0.053789495098355566,0.2740992605686188,0.0002997069691715983,2024
58,0.04432829248865968,0.3065914213657379,0.00029934095174355733,2024
59,0.04521996459286464,0.2957466244697571,0.00029882903314519993,2024
60,0.03947161174820442,0.2943575084209442,0.0002981717185783779,2024
61,0.04476762313003603,0.2484491914510727,0.00029736965673321026,2024
62,0.04649249724063434,0.296614408493042,0.00029642363914790396,2024
0,0.7841120723046755,2.0718209743499756,5.9999999999999995e-05,31415
1,0.7107690651165811,2.021540880203247,0.00011999999999999999,31415
2,0.6220685416146329,1.9095300436019897,0.00017999999999999998,31415
3,0.5337000536291223,1.6996568441390991,0.00023999999999999998,31415
4,0.45345199225764526,1.3252586126327515,0.0003,31415
5,0.3691333700951777,0.9365262985229492,0.0003,31415
6,0.275229137292818,0.5930590033531189,0.0002997069691715983,31415
7,0.21291119526875646,0.36561059951782227,0.00029882903314519993,31415
8,0.16760445729290185,0.25441253185272217,0.00029736965673321026,31415
9,0.1459580405958389,0.19376547634601593,0.0002953345994276017,31415
10,0.1088312697645865,0.16603928804397583,0.00029273189266983027,31415
11,0.11012008894038827,0.148673877120018,0.0002895718081544053,31415
12,0.10049567347098338,0.14442533254623413,0.00028586681729120386,31415
13,0.10546444072143028,0.1420709639787674,0.0002816315419865137,31415
14,0.09933618201236975,0.1425471305847168,0.0002768826969370492,31415
15,0.08290807035212454,0.14261721074581146,0.00027163902366467965,31415
16,0.09223765713211737,0.14732159674167633,0.0002659212165522047,31415
17,0.07683364301919937,0.1452205330133438,0.0002597518411720796,31415
18,0.08064680575932327,0.1429339200258255,0.0002531552452304103,31415
19,0.07644816738014158,0.15219470858573914,0.0002461574624776804,31415
20,0.07677527870002546,0.14566724002361298,0.00023878610996543224,31415
21,0.07116665504872799,0.1446169763803482,0.00023107027905438094,31415
22,0.07168034939585548,0.14662586152553558,0.00022304042060410467,31415
23,0.059344810580736714,0.1468368023633957,0.00021472822479741324,31415
24,0.05850761731792437,0.14638009667396545,0.00020616649607367466,31415
25,0.06757296572782491,0.14248231053352356,0.00019738902366467966,31415
26,0.06573145611113623,0.14149866998195648,0.00018843044824398087,31415
27,0.059574162930642306,0.14149804413318634,0.0001793261252159801,31415
28,0.06758765126333426,0.1400628685951233,0.00017011198518429918,31415
29,0.07282468549122936,0.1380707323551178,0.00016082439215010303,31415
30,0.06052088869833633,0.1375216692686081,0.00015149999999999997,31415
31,0.061261444107482306,0.13843385875225067,0.00014217560784989694,31415
32,0.05683509314334706,0.1397089958190918,0.0001328880148157008,31415
33,0.05680548968283754,0.13868089020252228,0.0001236738747840199,31415
34,0.05765167515920965,0.1397853046655655,0.00011456955175601904,31415
35,0.05992372995732646,0.13939468562602997,0.00010561097633532034,31415
36,0.061365626556308644,0.13860256969928741,9.683350392632535e-05,31415
37,0.05495882808770004,0.13960899412631989,8.82717752025867e-05,31415
38,0.06185979680403283,0.13808698952198029,7.995957939589525e-05,31415
39,0.058396789490392335,0.13931839168071747,7.192972094561895e-05,31415
40,0.060872399689335575,0.13907235860824585,6.421389003456775e-05,31415
41,0.06917893273853942,0.13809175789356232,5.6842537522319565e-05,31415
42,0.06005740351974964,0.13794277608394623,4.9844754769589716e-05,31415
43,0.06289336134336497,0.1382453590631485,4.324815882792041e-05,31415
44,0.0687523660691161,0.13963879644870758,3.7078783447795306e-05,31415
45,0.055760349048987815,0.13988320529460907,3.1360976335320314e-05,31415
46,0.06655065695706167,0.14066021144390106,2.611730306295079e-05,31415
47,0.05463769649596591,0.14123007655143738,2.1368458013486254e-05,31415
48,0.060741186926239414,0.1407681703567505,1.713318270879612e-05,31415
49,0.06289603698410486,0.1403217762708664,1.3428191845594673e-05,31415
50,0.05991200573350254,0.14031219482421875,1.0268107330169699e-05,31415
51,0.05988522207266406,0.14015279710292816,7.6654005723983e-06,31415
52,0.06030997761378163,0.1401171088218689,5.630343266789724e-06,31415
53,0.059445545273391825,0.14010387659072876,4.170966854800051e-06,31415
54,0.059305456270904916,0.1401454657316208,3.2930308284016733e-06,31415
55,0.05768150630358018,0.1421627253293991,0.0003,31415
56,0.0552411585752117,0.13707837462425232,0.00029992672421431113,31415
57,0.049764340302269706,0.13549846410751343,0.0002997069691715983,31415
58,0.06460371667421178,0.14315061271190643,0.00029934095174355733,31415
59,0.052941707085425914,0.1491505354642868,0.00029882903314519993,31415
60,0.047800057175520216,0.14253303408622742,0.0002981717185783779,31415
61,0.05349316335234203,0.14552772045135498,0.00029736965673321026,31415
62,0.06034632897200553,0.14780552685260773,0.00029642363914790396,31415
63,0.04979328590592271,0.13802604377269745,0.0002953345994276017,31415
64,0.05093421247836791,0.14042317867279053,0.00029410361232302604,31415
65,0.05327505133065738,0.1531602144241333,0.00029273189266983027,31415
66,0.05016766267975694,0.1433304399251938,0.00029122079418970247,31415
67,0.05182129928940221,0.14207105338573456,0.0002895718081544053,31415
68,0.050540352387255745,0.14173902571201324,0.00028778656191407115,31415
69,0.04867484969528098,0.1424422413110733,0.00028586681729120386,31415
70,0.05055625665638792,0.14245523512363434,0.0002838144688419726,31415
71,0.04821052613030923,0.1485232561826706,0.0002816315419865137,31415
72,0.04705634095558995,0.1500861644744873,0.0002793201910100856,31415
73,0.047942518942842356,0.16752970218658447,0.0002768826969370492,31415
74,0.05079389339018809,0.1482526659965515,0.0002743214652797724,31415
75,0.0456370409382017,0.15439657866954803,0.00027163902366467965,31415
76,0.04556674407304902,0.14011813700199127,0.00026883801933779,31415
77,0.04210391346561281,0.16112194955348969,0.0002659212165522047,31415
78,0.045715888447471355,0.1504301279783249,0.0002628914938401232,31415
79,0.03864136460776392,0.14436621963977814,0.0002597518411720796,31415
80,0.04565644175990632,0.14875119924545288,0.0002565053570062023,31415
81,0.04786822023360353,0.14980435371398926,0.0002531552452304103,31415
82,0.043483285331412366,0.14830051362514496,0.0002497048120005623,31415
83,0.0517942334868406,0.1596909761428833,0.0002461574624776804,31415
84,0.043717620918821344,0.1559377908706665,0.00024251669746746697,31415
85,0.04537570900528839,0.1507832556962967,0.00023878610996543224,31415
86,0.038007134816756376,0.15551310777664185,0.00023496938161104137,31415
87,0.04510725774851285,0.16056494414806366,0.00023107027905438094,31415
88,0.0521405549033692,0.17011021077632904,0.0002270926502389301,31415
89,0.04829221674682278,0.1649731546640396,0.00022304042060410467,31415
90,0.042763062262613526,0.15791036188602448,0.00021891758921132264,31415
91,0.04083019499912074,0.16698801517486572,0.00021472822479741324,31415
92,0.03805452786189945,0.17817477881908417,0.00021047646175926485,31415
93,0.040197580415559445,0.1937364935874939,0.00020616649607367466,31415
94,0.03864992581503956,0.18579714000225067,0.00020180258115642578,31415
95,0.03820398513619837,0.16292725503444672,0.00019738902366467966,31415
96,0.04560865856412994,0.16883081197738647,0.00019293017924682554,31415
97,0.03847523847300755,0.17314790189266205,0.00018843044824398087,31415
98,0.041096887918875405,0.1663975566625595,0.00018389427134738655,31415
99,0.04219435177449333,0.17188166081905365,0.0001793261252159801,31415
100,0.03662449937607897,0.1810741275548935,0.00017473051805847427,31415
101,0.039901491940805785,0.19010968506336212,0.00017011198518429918,31415
102,0.047313306676714045,0.1794176548719406,0.00016547508452779933,31415
103,0.04355437340410916,0.18657316267490387,0.00016082439215010303,31415
104,0.0413734425643557,0.1841566115617752,0.00015616449772310202,31415
105,0.03340660530681673,0.17795051634311676,0.00015149999999999997,31415
106,0.039231218912295605,0.19405782222747803,0.00014683550227689792,31415
107,0.04473353368475249,0.19118760526180267,0.00014217560784989694,31415
