epoch,train_loss,train_loss_step,train_backcast_loss,train_backcast_loss_step,train_forecast_loss,train_forecast_loss_step,val_backcast_loss,val_forecast_loss,val_loss,val_SMAPE,val_MAE,val_RMSE,val_MAPE,val_MASE,train_loss_epoch,train_backcast_loss_epoch,train_forecast_loss_epoch
0,6.31818962097168,6.31818962097168,0.02984611503779888,0.02984611503779888,6.31818962097168,6.31818962097168,0.04108946770429611,7.561018466949463,7.561018466949463,1.6515636444091797,23.25604248046875,27.110586166381836,0.9032420516014099,7.561018466949463,,,
1,5.436201095581055,5.436201095581055,0.029688306152820587,0.029688306152820587,5.436201095581055,5.436201095581055,0.03714754804968834,6.797418117523193,6.797418117523193,1.3178561925888062,20.94965171813965,25.015588760375977,0.7866804003715515,6.797418117523193,7.255192756652832,0.033244069665670395,7.255192756652832
2,4.473937034606934,4.473937034606934,0.025112001225352287,0.025112001225352287,4.473937034606934,4.473937034606934,0.033097341656684875,6.008632659912109,6.008632659912109,1.042376160621643,18.55707359313965,22.904558181762695,0.6662047505378723,6.008632659912109,6.339785575866699,0.029788043349981308,6.339785575866699
3,5.368873596191406,5.368873596191406,0.020512348040938377,0.020512348040938377,5.368873596191406,5.368873596191406,0.028744710609316826,5.144663333892822,5.144663333892822,0.7964680790901184,15.923260688781738,20.673843383789062,0.5349597930908203,5.144663333892822,5.905396938323975,0.02662060037255287,5.905396938323975
4,4.518039226531982,4.518039226531982,0.018666017800569534,0.018666017800569534,4.518039226531982,4.518039226531982,0.02404520846903324,4.27589225769043,4.27589225769043,0.6041415333747864,13.524243354797363,18.394533157348633,0.4277394711971283,4.27589225769043,5.32351016998291,0.02288137748837471,5.32351016998291
5,3.6366443634033203,3.6366443634033203,0.015718692913651466,0.015718692913651466,3.6366443634033203,3.6366443634033203,0.019335439428687096,3.6145763397216797,3.6145763397216797,0.49794086813926697,12.060481071472168,16.495201110839844,0.39382204413414,3.6145763397216797,4.622265338897705,0.019420873373746872,4.622265338897705
6,3.42814040184021,3.42814040184021,0.01179491262882948,0.01179491262882948,3.42814040184021,3.42814040184021,0.015390865504741669,3.267580986022949,3.267580986022949,0.44825389981269836,11.439913749694824,15.391581535339355,0.41652271151542664,3.267580986022949,3.754803419113159,0.015958666801452637,3.754803419113159
7,2.745239019393921,2.745239019393921,0.01085346844047308,0.01085346844047308,2.745239019393921,2.745239019393921,0.013565488159656525,3.1139955520629883,3.1139955520629883,0.42536917328834534,11.218631744384766,14.855486869812012,0.44270429015159607,3.1139955520629883,3.663607120513916,0.012974148616194725,3.663607120513916
8,3.1614339351654053,3.1614339351654053,0.01042768731713295,0.01042768731713295,3.1614339351654053,3.1614339351654053,0.013581615872681141,3.0156517028808594,3.0156517028808594,0.410778284072876,10.84634017944336,14.353080749511719,0.4304080903530121,3.0156517028808594,3.1194937229156494,0.010922685265541077,3.1194937229156494
9,3.185753583908081,3.185753583908081,0.010793130844831467,0.010793130844831467,3.185753583908081,3.185753583908081,0.014643877744674683,2.918823003768921,2.918823003768921,0.39658474922180176,10.350531578063965,13.881690979003906,0.390356183052063,2.918823003768921,3.085904598236084,0.010962157510221004,3.085904598236084
10,3.4090800285339355,3.4090800285339355,0.01127846259623766,0.01127846259623766,3.4090800285339355,3.4090800285339355,0.015269305557012558,2.8429110050201416,2.8429110050201416,0.38319826126098633,9.945666313171387,13.40906047821045,0.3656123876571655,2.8429110050201416,3.0963797569274902,0.011302844621241093,3.0963797569274902
11,3.170466899871826,3.170466899871826,0.011135086417198181,0.011135086417198181,3.170466899871826,3.170466899871826,0.015215813182294369,2.7158167362213135,2.7158167362213135,0.36443185806274414,9.485925674438477,12.797320365905762,0.3503684997558594,2.7158167362213135,2.946281909942627,0.011413080617785454,2.946281909942627
12,1.8554601669311523,1.8554601669311523,0.010796950198709965,0.010796950198709965,1.8554601669311523,1.8554601669311523,0.014890042133629322,2.598275899887085,2.598275899887085,0.3477908670902252,9.073047637939453,12.20081615447998,0.3423800468444824,2.598275899887085,2.9356682300567627,0.011869397014379501,2.9356682300567627
13,3.151846408843994,3.151846408843994,0.011571038514375687,0.011571038514375687,3.151846408843994,3.151846408843994,0.015744226053357124,2.5139100551605225,2.5139100551605225,0.3309197723865509,8.606703758239746,11.70656967163086,0.31046757102012634,2.5139100551605225,2.86376690864563,0.011400697752833366,2.86376690864563
14,3.2629354000091553,3.2629354000091553,0.01358396839350462,0.01358396839350462,3.2629354000091553,3.2629354000091553,0.016637690365314484,2.4476544857025146,2.4476544857025146,0.3143106997013092,8.179947853088379,11.26955509185791,0.28145673871040344,2.4476544857025146,2.6516270637512207,0.011733351275324821,2.6516270637512207
15,1.9634904861450195,1.9634904861450195,0.011962159536778927,0.011962159536778927,1.9634904861450195,1.9634904861450195,0.015926379710435867,2.322838306427002,2.322838306427002,0.299520343542099,7.79914665222168,10.64216136932373,0.279247522354126,2.322838306427002,2.643986225128174,0.012390347197651863,2.643986225128174
16,2.509267568588257,2.509267568588257,0.012293366715312004,0.012293366715312004,2.509267568588257,2.509267568588257,0.015420575626194477,2.2334744930267334,2.2334744930267334,0.2882232666015625,7.486494541168213,10.047290802001953,0.27882733941078186,2.2334744930267334,2.583817958831787,0.01229189895093441,2.583817958831787
17,2.3315720558166504,2.3315720558166504,0.01309122983366251,0.01309122983366251,2.3315720558166504,2.3315720558166504,0.015107872895896435,2.141580581665039,2.141580581665039,0.2767253816127777,7.142362594604492,9.498565673828125,0.27668216824531555,2.141580581665039,2.4205775260925293,0.01223701424896717,2.4205775260925293
18,2.1068835258483887,2.1068835258483887,0.013289649970829487,0.013289649970829487,2.1068835258483887,2.1068835258483887,0.015222909860312939,2.0481443405151367,2.0481443405151367,0.2626489996910095,6.748694896697998,8.945088386535645,0.26444435119628906,2.0481443405151367,2.5159873962402344,0.012163670733571053,2.5159873962402344
19,1.7800092697143555,1.7800092697143555,0.012417590245604515,0.012417590245604515,1.7800092697143555,1.7800092697143555,0.016189642250537872,1.9248484373092651,1.9248484373092651,0.23602132499217987,6.110928058624268,8.303027153015137,0.22500668466091156,1.9248484373092651,2.4267947673797607,0.012388170696794987,2.4267947673797607
20,1.5698872804641724,1.5698872804641724,0.012379254214465618,0.012379254214465618,1.5698872804641724,1.5698872804641724,0.017661983147263527,1.9108158349990845,1.9108158349990845,0.22588181495666504,5.784826278686523,7.954946517944336,0.20020818710327148,1.9108158349990845,2.002336263656616,0.012719008140265942,2.002336263656616
21,2.2705283164978027,2.2705283164978027,0.011978834867477417,0.011978834867477417,2.2705283164978027,2.2705283164978027,0.01746678166091442,1.8271209001541138,1.8271209001541138,0.21613095700740814,5.522792816162109,7.494422435760498,0.19582414627075195,1.8271209001541138,2.1812922954559326,0.0130607383325696,2.1812922954559326
22,1.9290581941604614,1.9290581941604614,0.015198229812085629,0.015198229812085629,1.9290581941604614,1.9290581941604614,0.016189344227313995,1.7656326293945312,1.7656326293945312,0.21392638981342316,5.4402031898498535,7.221353054046631,0.21517880260944366,1.7656326293945312,2.1385281085968018,0.013620098121464252,2.1385281085968018
23,1.9793064594268799,1.9793064594268799,0.012996789067983627,0.012996789067983627,1.9793064594268799,1.9793064594268799,0.016131531447172165,1.7654083967208862,1.7654083967208862,0.21421892940998077,5.420268535614014,7.075384140014648,0.2213672250509262,1.7654083967208862,2.0948486328125,0.01377503015100956,2.0948486328125
24,1.939250111579895,1.939250111579895,0.014733628369867802,0.014733628369867802,1.939250111579895,1.939250111579895,0.017215212807059288,1.6564708948135376,1.6564708948135376,0.19576336443424225,4.928393363952637,6.602851867675781,0.1898186206817627,1.6564708948135376,1.895336389541626,0.013871575705707073,1.895336389541626
25,2.271951913833618,2.271951913833618,0.014115354977548122,0.014115354977548122,2.271951913833618,2.271951913833618,0.018826927989721298,1.7506529092788696,1.7506529092788696,0.21443922817707062,5.152524948120117,6.776953220367432,0.18884511291980743,1.7506529092788696,1.9832719564437866,0.014434385113418102,1.9832719564437866
26,1.8884539604187012,1.8884539604187012,0.015777241438627243,0.015777241438627243,1.8884539604187012,1.8884539604187012,0.018992943689227104,1.7475515604019165,1.7475515604019165,0.21572905778884888,5.145506381988525,6.7651896476745605,0.18878503143787384,1.7475515604019165,1.9743932485580444,0.014829425141215324,1.9743932485580444
27,1.9524058103561401,1.9524058103561401,0.01566193625330925,0.01566193625330925,1.9524058103561401,1.9524058103561401,0.017216771841049194,1.6136261224746704,1.6136261224746704,0.19112326204776764,4.791266441345215,6.402780055999756,0.18602271378040314,1.6136261224746704,1.8936588764190674,0.014552918262779713,1.8936588764190674
28,1.7900481224060059,1.7900481224060059,0.01372937299311161,0.01372937299311161,1.7900481224060059,1.7900481224060059,0.016874445602297783,1.609540343284607,1.609540343284607,0.1907481551170349,4.805769443511963,6.426021575927734,0.19001269340515137,1.609540343284607,1.920912504196167,0.015330091118812561,1.920912504196167
29,2.185962200164795,2.185962200164795,0.013267082162201405,0.013267082162201405,2.185962200164795,2.185962200164795,0.0177310761064291,1.6265522241592407,1.6265522241592407,0.19319011270999908,4.809525966644287,6.359738826751709,0.17947793006896973,1.6265522241592407,1.857995629310608,0.01458793692290783,1.857995629310608
30,1.7701281309127808,1.7701281309127808,0.016354845836758614,0.016354845836758614,1.7701281309127808,1.7701281309127808,0.01792350597679615,1.6154789924621582,1.6154789924621582,0.19260261952877045,4.76364278793335,6.2747039794921875,0.1778276562690735,1.6154789924621582,1.8314396142959595,0.014535143971443176,1.8314396142959595
31,1.114686131477356,1.114686131477356,0.014849759638309479,0.014849759638309479,1.114686131477356,1.114686131477356,0.017760494723916054,1.5701247453689575,1.5701247453689575,0.18650013208389282,4.599998474121094,6.099618434906006,0.17585043609142303,1.5701247453689575,1.5762872695922852,0.01479409821331501,1.5762872695922852
32,1.7431950569152832,1.7431950569152832,0.015442371368408203,0.015442371368408203,1.7431950569152832,1.7431950569152832,0.017685934901237488,1.539366364479065,1.539366364479065,0.18260256946086884,4.4982452392578125,6.016270160675049,0.17444705963134766,1.539366364479065,1.634108543395996,0.01535232923924923,1.634108543395996
33,1.6374717950820923,1.6374717950820923,0.01383767370134592,0.01383767370134592,1.6374717950820923,1.6374717950820923,0.01798376441001892,1.5374454259872437,1.5374454259872437,0.18337523937225342,4.487547397613525,5.960272312164307,0.1721845418214798,1.5374454259872437,1.7134921550750732,0.015470296144485474,1.7134921550750732
34,1.4807748794555664,1.4807748794555664,0.014934509992599487,0.014934509992599487,1.4807748794555664,1.4807748794555664,0.017794540151953697,1.501306414604187,1.501306414604187,0.17852909862995148,4.367918968200684,5.866539478302002,0.1727679818868637,1.501306414604187,1.6692615747451782,0.014905683696269989,1.6692615747451782
35,1.5343618392944336,1.5343618392944336,0.014187159948050976,0.014187159948050976,1.5343618392944336,1.5343618392944336,0.017708681523799896,1.4919341802597046,1.4919341802597046,0.17750082910060883,4.351956844329834,5.8577141761779785,0.1732766181230545,1.4919341802597046,1.7332528829574585,0.01571844331920147,1.7332528829574585
36,1.5103029012680054,1.5103029012680054,0.015168927609920502,0.015168927609920502,1.5103029012680054,1.5103029012680054,0.01810302585363388,1.5128812789916992,1.5128812789916992,0.1809031218290329,4.427618980407715,5.8903937339782715,0.16873295605182648,1.5128812789916992,1.6129074096679688,0.015485553070902824,1.6129074096679688
37,1.9447112083435059,1.9447112083435059,0.01603475958108902,0.01603475958108902,1.9447112083435059,1.9447112083435059,0.018005529418587685,1.5185538530349731,1.5185538530349731,0.1814425140619278,4.473011493682861,5.928896427154541,0.1687178760766983,1.5185538530349731,1.5781370401382446,0.016020115464925766,1.5781370401382446
38,1.0662856101989746,1.0662856101989746,0.013423330150544643,0.013423330150544643,1.0662856101989746,1.0662856101989746,0.01722368411719799,1.5028380155563354,1.5028380155563354,0.17839622497558594,4.452666282653809,5.980401515960693,0.17380356788635254,1.5028380155563354,1.6950607299804688,0.015513867139816284,1.6950607299804688
39,1.8413732051849365,1.8413732051849365,0.016638368368148804,0.016638368368148804,1.8413732051849365,1.8413732051849365,0.017325399443507195,1.5008805990219116,1.5008805990219116,0.17793124914169312,4.445505619049072,5.956380844116211,0.17126931250095367,1.5008805990219116,1.6547374725341797,0.015369663015007973,1.6547374725341797
40,1.6184751987457275,1.6184751987457275,0.014982897788286209,0.014982897788286209,1.6184751987457275,1.6184751987457275,0.017204897478222847,1.4821081161499023,1.4821081161499023,0.17597819864749908,4.379860877990723,5.888537883758545,0.17340250313282013,1.4821081161499023,1.5667463541030884,0.015169930644333363,1.5667463541030884
41,1.989963412284851,1.989963412284851,0.015650488436222076,0.015650488436222076,1.989963412284851,1.989963412284851,0.01770525425672531,1.5021257400512695,1.5021257400512695,0.17883746325969696,4.460399150848389,5.889316558837891,0.16772063076496124,1.5021257400512695,1.667599081993103,0.015009003691375256,1.667599081993103
42,1.918264627456665,1.918264627456665,0.014517911709845066,0.014517911709845066,1.918264627456665,1.918264627456665,0.017871372401714325,1.499773621559143,1.499773621559143,0.17863599956035614,4.4598894119262695,5.898149490356445,0.1657208651304245,1.499773621559143,1.5974576473236084,0.015448272228240967,1.5974576473236084
43,1.5509482622146606,1.5509482622146606,0.014867233112454414,0.014867233112454414,1.5509482622146606,1.5509482622146606,0.01777423918247223,1.4730345010757446,1.4730345010757446,0.17532522976398468,4.359172821044922,5.789285182952881,0.16527163982391357,1.4730345010757446,1.5324277877807617,0.015597911551594734,1.5324277877807617
44,2.70143461227417,2.70143461227417,0.01932857744395733,0.01932857744395733,2.70143461227417,2.70143461227417,0.017034396529197693,1.478378176689148,1.478378176689148,0.1759861260652542,4.383770942687988,5.885559558868408,0.17511670291423798,1.478378176689148,1.6174005270004272,0.015134086832404137,1.6174005270004272
45,1.373044490814209,1.373044490814209,0.01400043722242117,0.01400043722242117,1.373044490814209,1.373044490814209,0.016956256702542305,1.4801594018936157,1.4801594018936157,0.17673934996128082,4.399187088012695,5.900112152099609,0.1756778210401535,1.4801594018936157,1.669417142868042,0.015723370015621185,1.669417142868042
46,1.3035814762115479,1.3035814762115479,0.01384684443473816,0.01384684443473816,1.3035814762115479,1.3035814762115479,0.017499078065156937,1.444360613822937,1.444360613822937,0.17193253338336945,4.281845569610596,5.731363296508789,0.1657586246728897,1.444360613822937,1.6286098957061768,0.015144136734306812,1.6286098957061768
47,0.9752257466316223,0.9752257466316223,0.014138752594590187,0.014138752594590187,0.9752257466316223,0.9752257466316223,0.017653735354542732,1.424340844154358,1.424340844154358,0.16932034492492676,4.192226886749268,5.65472936630249,0.1646132618188858,1.424340844154358,1.5266832113265991,0.014851217158138752,1.5266832113265991
48,1.964529275894165,1.964529275894165,0.016134919598698616,0.016134919598698616,1.964529275894165,1.964529275894165,0.01852281019091606,1.4647499322891235,1.4647499322891235,0.1774141937494278,4.363655090332031,5.827812671661377,0.16082008183002472,1.4647499322891235,1.517730712890625,0.015381100587546825,1.517730712890625
49,1.6246715784072876,1.6246715784072876,0.012781770899891853,0.012781770899891853,1.6246715784072876,1.6246715784072876,0.01760299690067768,1.4264254570007324,1.4264254570007324,0.16959495842456818,4.245035171508789,5.698492050170898,0.16219553351402283,1.4264254570007324,1.5585063695907593,0.015729859471321106,1.5585063695907593
50,1.1820193529129028,1.1820193529129028,0.017686305567622185,0.017686305567622185,1.1820193529129028,1.1820193529129028,0.016854681074619293,1.4808950424194336,1.4808950424194336,0.17897357046604156,4.438324928283691,5.913313388824463,0.18363738059997559,1.4808950424194336,1.5540826320648193,0.01549181155860424,1.5540826320648193
51,1.5434269905090332,1.5434269905090332,0.016347814351320267,0.016347814351320267,1.5434269905090332,1.5434269905090332,0.016965245828032494,1.4496335983276367,1.4496335983276367,0.17313821613788605,4.340297222137451,5.847901821136475,0.17146094143390656,1.4496335983276367,1.4688390493392944,0.015220439061522484,1.4688390493392944
52,1.5013339519500732,1.5013339519500732,0.013470887206494808,0.013470887206494808,1.5013339519500732,1.5013339519500732,0.017942601814866066,1.5174826383590698,1.5174826383590698,0.18090026080608368,4.617166042327881,6.225889205932617,0.16300229728221893,1.5174826383590698,1.4470316171646118,0.015360143966972828,1.4470316171646118
53,1.9379619359970093,1.9379619359970093,0.015190992504358292,0.015190992504358292,1.9379619359970093,1.9379619359970093,0.017526058480143547,1.500326156616211,1.500326156616211,0.17894752323627472,4.586575031280518,6.146217346191406,0.16479302942752838,1.500326156616211,1.4707748889923096,0.01560164988040924,1.4707748889923096
54,1.718077301979065,1.718077301979065,0.016328388825058937,0.016328388825058937,1.718077301979065,1.718077301979065,0.016818150877952576,1.467901587486267,1.467901587486267,0.17727814614772797,4.460979461669922,5.943989276885986,0.17466378211975098,1.467901587486267,1.4870917797088623,0.015381197445094585,1.4870917797088623
55,1.4932775497436523,1.4932775497436523,0.014782162383198738,0.014782162383198738,1.4932775497436523,1.4932775497436523,0.016764551401138306,1.4710792303085327,1.4710792303085327,0.179223895072937,4.426498889923096,5.8955302238464355,0.1830781251192093,1.4710792303085327,1.6042964458465576,0.01470356248319149,1.6042964458465576
56,1.166029691696167,1.166029691696167,0.01657017506659031,0.01657017506659031,1.166029691696167,1.166029691696167,0.017463868483901024,1.3981975317001343,1.3981975317001343,0.16650675237178802,4.143596649169922,5.599868297576904,0.16295106709003448,1.3981975317001343,1.5154807567596436,0.015114622190594673,1.5154807567596436
57,1.6121474504470825,1.6121474504470825,0.01689722016453743,0.01689722016453743,1.6121474504470825,1.6121474504470825,0.0178822074085474,1.3726104497909546,1.3726104497909546,0.16349931061267853,4.065450191497803,5.531997203826904,0.1565292477607727,1.3726104497909546,1.4418342113494873,0.0157134011387825,1.4418342113494873
58,1.8404796123504639,1.8404796123504639,0.014745688997209072,0.014745688997209072,1.8404796123504639,1.8404796123504639,0.018005190417170525,1.3771723508834839,1.3771723508834839,0.163473442196846,4.033607482910156,5.494619846343994,0.1609283834695816,1.3771723508834839,1.5074940919876099,0.015904564410448074,1.5074940919876099
59,1.608328104019165,1.608328104019165,0.017955174669623375,0.017955174669623375,1.608328104019165,1.608328104019165,0.018159283325076103,1.3608521223068237,1.3608521223068237,0.16172997653484344,4.000359058380127,5.467175006866455,0.15647737681865692,1.3608521223068237,1.6169929504394531,0.015378782525658607,1.6169929504394531
60,1.9385381937026978,1.9385381937026978,0.014599723741412163,0.014599723741412163,1.9385381937026978,1.9385381937026978,0.01849866844713688,1.3728476762771606,1.3728476762771606,0.16547198593616486,4.0789384841918945,5.552937984466553,0.15294098854064941,1.3728476762771606,1.4575265645980835,0.0163656584918499,1.4575265645980835
61,1.2875388860702515,1.2875388860702515,0.017088714987039566,0.017088714987039566,1.2875388860702515,1.2875388860702515,0.017573075369000435,1.3975390195846558,1.3975390195846558,0.1656457930803299,4.105895519256592,5.592764377593994,0.16807609796524048,1.3975390195846558,1.4005318880081177,0.01592034474015236,1.4005318880081177
62,1.2252333164215088,1.2252333164215088,0.013886569999158382,0.013886569999158382,1.2252333164215088,1.2252333164215088,0.017602721229195595,1.3883980512619019,1.3883980512619019,0.1646147519350052,4.088045597076416,5.545363903045654,0.16520462930202484,1.3883980512619019,1.519221544265747,0.015904167667031288,1.519221544265747
63,1.4897615909576416,1.4897615909576416,0.014946232549846172,0.014946232549846172,1.4897615909576416,1.4897615909576416,0.017894862219691277,1.3690524101257324,1.3690524101257324,0.1627001166343689,4.034419059753418,5.458547115325928,0.1595979928970337,1.3690524101257324,1.4696028232574463,0.016092194244265556,1.4696028232574463
64,1.574905514717102,1.574905514717102,0.015621653757989407,0.015621653757989407,1.574905514717102,1.574905514717102,0.018271498382091522,1.343945026397705,1.343945026397705,0.16013477742671967,3.975691556930542,5.444011211395264,0.1518084555864334,1.343945026397705,1.6432466506958008,0.014941361732780933,1.6432466506958008
65,1.1042312383651733,1.1042312383651733,0.01794492080807686,0.01794492080807686,1.1042312383651733,1.1042312383651733,0.01790839619934559,1.368363380432129,1.368363380432129,0.16249923408031464,4.032510280609131,5.463476181030273,0.159855917096138,1.368363380432129,1.5067412853240967,0.016005542129278183,1.5067412853240967
66,1.667900800704956,1.667900800704956,0.015364576131105423,0.015364576131105423,1.667900800704956,1.667900800704956,0.01813344657421112,1.3475674390792847,1.3475674390792847,0.1603424996137619,3.9897987842559814,5.44202184677124,0.15379291772842407,1.3475674390792847,1.367960810661316,0.016017669811844826,1.367960810661316
67,1.3781652450561523,1.3781652450561523,0.018110742792487144,0.018110742792487144,1.3781652450561523,1.3781652450561523,0.017880257219076157,1.3562116622924805,1.3562116622924805,0.16132141649723053,4.028829097747803,5.478271484375,0.15635840594768524,1.3562116622924805,1.479498267173767,0.016369327902793884,1.479498267173767
68,1.8333672285079956,1.8333672285079956,0.014628914184868336,0.014628914184868336,1.8333672285079956,1.8333672285079956,0.01768658496439457,1.3677177429199219,1.3677177429199219,0.16256287693977356,4.059268474578857,5.504615306854248,0.16040807962417603,1.3677177429199219,1.4118587970733643,0.016568150371313095,1.4118587970733643
69,1.4808037281036377,1.4808037281036377,0.014827923849225044,0.014827923849225044,1.4808037281036377,1.4808037281036377,0.01796422153711319,1.3484126329421997,1.3484126329421997,0.16078858077526093,4.004878520965576,5.429736614227295,0.1551751047372818,1.3484126329421997,1.5672818422317505,0.01608475297689438,1.5672818422317505
70,1.1946005821228027,1.1946005821228027,0.01525372639298439,0.01525372639298439,1.1946005821228027,1.1946005821228027,0.017664343118667603,1.39169180393219,1.39169180393219,0.16530026495456696,4.101040363311768,5.558229446411133,0.1693958193063736,1.39169180393219,1.40920090675354,0.015777382999658585,1.40920090675354
71,1.2133499383926392,1.2133499383926392,0.016582518815994263,0.016582518815994263,1.2133499383926392,1.2133499383926392,0.017859051004052162,1.3967351913452148,1.3967351913452148,0.16528202593326569,4.104701519012451,5.547949314117432,0.17043240368366241,1.3967351913452148,1.4392242431640625,0.01614808663725853,1.4392242431640625
72,1.0414774417877197,1.0414774417877197,0.01955214887857437,0.01955214887857437,1.0414774417877197,1.0414774417877197,0.01825588382780552,1.3410100936889648,1.3410100936889648,0.1599969118833542,3.944708824157715,5.323448657989502,0.15576283633708954,1.3410100936889648,1.4188319444656372,0.016002949327230453,1.4188319444656372
73,1.614515781402588,1.614515781402588,0.014850784093141556,0.014850784093141556,1.614515781402588,1.614515781402588,0.01842818222939968,1.32585608959198,1.32585608959198,0.15837736427783966,3.917358636856079,5.3385491371154785,0.1509341448545456,1.32585608959198,1.4620583057403564,0.01691582426428795,1.4620583057403564
74,1.3083082437515259,1.3083082437515259,0.016463881358504295,0.016463881358504295,1.3083082437515259,1.3083082437515259,0.017918666824698448,1.351308822631836,1.351308822631836,0.16085386276245117,4.005076885223389,5.410519123077393,0.15809117257595062,1.351308822631836,1.4471033811569214,0.015936115756630898,1.4471033811569214
75,1.8739545345306396,1.8739545345306396,0.015766218304634094,0.015766218304634094,1.8739545345306396,1.8739545345306396,0.017527399584650993,1.3729745149612427,1.3729745149612427,0.16325967013835907,4.086736679077148,5.5691070556640625,0.16505756974220276,1.3729745149612427,1.4294688701629639,0.01616150513291359,1.4294688701629639
76,1.0661466121673584,1.0661466121673584,0.014792759902775288,0.014792759902775288,1.0661466121673584,1.0661466121673584,0.017375824972987175,1.3651399612426758,1.3651399612426758,0.16252227127552032,4.102941036224365,5.604737758636475,0.16166739165782928,1.3651399612426758,1.3784916400909424,0.0166168175637722,1.3784916400909424
77,1.0791079998016357,1.0791079998016357,0.01550738699734211,0.01550738699734211,1.0791079998016357,1.0791079998016357,0.017768433317542076,1.3472028970718384,1.3472028970718384,0.16034381091594696,4.094920635223389,5.610918045043945,0.15186506509780884,1.3472028970718384,1.473099946975708,0.015443958342075348,1.473099946975708
78,1.4596922397613525,1.4596922397613525,0.014419006183743477,0.014419006183743477,1.4596922397613525,1.4596922397613525,0.01760302297770977,1.340826153755188,1.340826153755188,0.15904800593852997,4.0532732009887695,5.595742702484131,0.15423083305358887,1.340826153755188,1.4921321868896484,0.015066648833453655,1.4921321868896484
79,1.2844754457473755,1.2844754457473755,0.014991001226007938,0.014991001226007938,1.2844754457473755,1.2844754457473755,0.01761513762176037,1.3375734090805054,1.3375734090805054,0.1584886759519577,4.040228366851807,5.58642578125,0.15474733710289001,1.3375734090805054,1.4609107971191406,0.015393784269690514,1.4609107971191406
